table_id,content,table_class
415a15f2-daf4-42b4-b5c1-c783516a222d,"[[['Tested', 'By:', 'Gregg', 'Brzezinski', '&', 'William', 'Kiefert'], ['Comments:', 'The', 'circuit', 'breaker', 'is', 'acceptable', 'for', 'operation.'], ['Trip', 'Tests']], [['Trip', 'Tests'], [], [], [], [], []], [['Long', 'Time', 'Elements'], [], ['Pole', '#1'], ['Pole', '#2'], ['Pole', '#3']], [['Long', 'Time', 'Delay', 'in', 'Seconds', 'at', '300', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['25.5'], ['25.2'], ['24.6']], [['Equal', 'to', '1530', 'Amps'], ['As', 'Left:'], ['25.5'], ['25.2'], ['24.6']], [['Manufacturers', 'Curve', '18', 'to', '28', 'Seconds'], [], [], [], [], []], [['Short', 'Time', 'Elements'], [], [], [], []], [['Short', 'Time', 'Delay', 'in', 'Seconds', 'at', '150', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['0.13'], ['0.13'], ['0.13']], [['Equal', 'to', '6885', 'Amps'], ['As', 'Left:'], ['0.13'], ['0.13'], ['0.13']], [['Manufacturers', 'Curve', '0.10', 'to', '0.18', 'Seconds'], [], [], [], [], []], [['Ground', 'Fault', 'Elements'], [], [], [], []], [['Ground', 'Fault', 'Delay', 'in', 'Seconds', 'at', '150', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['0.79'], ['0.79'], ['0.79']], [['Equal', 'to', '540', 'Amps'], ['As', 'Left:'], ['0.79'], ['0.79'], ['0.79']], [['Manufacturers', 'Curve', '0.70', 'to', '1.25', 'Seconds'], [], [], [], [], []], [['Instantaneous', 'Elements'], [], [], [], []], [['Instantaneous', 'Pick', 'Up', 'in', 'Amperes'], [], ['As', 'Found:'], ['6437'], ['6536'], ['6422']], [['Manufacturers', 'Curve', '5130', 'to', '6270', 'Amperes'], ['As', 'Left:'], ['6437'], ['6536'], ['6422']]]",BIGRID_STACKED
5e13e07e-7bf6-4b54-a71b-60aec5a1656c,"[[['Tested', 'By:', 'Gregg', 'Brzezinski', '&', 'William', 'Kiefert'], ['Comments:', 'The', 'circuit', 'breaker', 'is', 'acceptable', 'for', 'operation.'], ['Trip', 'Tests']], [['Trip', 'Tests'], [], [], [], [], []], [['Long', 'Time', 'Elements'], [], ['Pole', '#1'], ['Pole', '#2'], ['Pole', '#3']], [['Long', 'Time', 'Delay', 'in', 'Seconds', 'at', '300', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['26.4'], ['25.7'], ['25.9']], [['Equal', 'to', '1800', 'Amps'], ['As', 'Left:'], ['26.4'], ['25.7'], ['25.9']], [['Manufacturers', 'Curve', '18', 'to', '28', 'Seconds'], [], [], [], [], []], [['Short', 'Time', 'Elements'], [], [], [], []], [['Short', 'Time', 'Delay', 'in', 'Seconds', 'at', '150', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['0.13'], ['0.13'], ['0.13']], [['Equal', 'to', '4500', 'Amps'], ['As', 'Left:'], ['0.13'], ['0.13'], ['0.13']], [['Manufacturers', 'Curve', '0.08', 'to', '0.18', 'Seconds'], [], [], [], [], []], [['Ground', 'Fault', 'Elements'], [], [], [], []], [['Ground', 'Fault', 'Delay', 'in', 'Seconds', 'at', '150', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['0.85'], ['0.85'], ['0.85']], [['Equal', 'to', '540', 'Amps'], ['As', 'Left:'], ['0.85'], ['0.85'], ['0.85']], [['Manufacturers', 'Curve', '0.70', 'to', '1.25', 'Seconds'], [], [], [], [], []], [['Instantaneous', 'Elements'], [], [], [], []], [['Instantaneous', 'Pick', 'Up', 'in', 'Amperes'], [], ['As', 'Found:'], ['4410'], ['4560'], ['4410']], [['Manufacturers', 'Curve', '3600', 'to', '4800', 'Amperes'], ['As', 'Left:'], ['4410'], ['4560'], ['4410']]]",BIGRID_STACKED
748cb39b-1a9c-44b6-9e1c-36ceb12079f4,"[[['Tested', 'By:', 'Gregg', 'Brzezinski', '&', 'William', 'Kiefert'], ['Comments:', 'The', 'circuit', 'breaker', 'is', 'acceptable', 'for', 'operation.'], ['Trip', 'Tests']], [['Trip', 'Tests'], [], [], [], [], []], [['Long', 'Time', 'Elements'], [], ['Pole', '#1'], ['Pole', '#2'], ['Pole', '#3']], [['Long', 'Time', 'Delay', 'in', 'Seconds', 'at', '300', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['25.1'], ['24.2'], ['24.1']], [['Equal', 'to', '1800', 'Amps'], ['As', 'Left:'], ['25.1'], ['24.2'], ['24.1']], [['Manufacturers', 'Curve', '18', 'to', '28', 'Seconds'], [], [], [], [], []], [['Short', 'Time', 'Elements'], [], [], [], []], [['Short', 'Time', 'Delay', 'in', 'Seconds', 'at', '150', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['0.08'], ['0.08'], ['0.08']], [['Equal', 'to', '4500', 'Amps'], ['As', 'Left:'], ['0.08'], ['0.08'], ['0.08']], [['Manufacturers', 'Curve', '0.10', 'to', '0.18', 'Seconds'], [], [], [], [], []], [['Ground', 'Fault', 'Elements'], [], [], [], []], [['Ground', 'Fault', 'Delay', 'in', 'Seconds', 'at', '150', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['0.90'], ['0.90'], ['0.90']], [['Equal', 'to', '540', 'Amps'], ['As', 'Left:'], ['0.90'], ['0.90'], ['0.90']], [['Manufacturers', 'Curve', '0.70', 'to', '1.25', 'Seconds'], [], [], [], [], []], [['Instantaneous', 'Elements'], [], [], [], []], [['Instantaneous', 'Pick', 'Up', 'in', 'Amperes'], [], ['As', 'Found:'], ['4770'], ['4610'], ['4560']], [['Manufacturers', 'Curve', '4320', 'to', '5280', 'Amperes'], ['As', 'Left:'], ['4770'], ['4610'], ['4560']]]",BIGRID_STACKED
c20ed5b4-0ea1-4bf7-9c59-e94a95ac3163,"[[['Tested', 'By:', 'Gregg', 'Brzezinski', '&', 'William', 'Kiefert'], ['Comments:', 'The', 'circuit', 'breaker', 'is', 'acceptable', 'for', 'operation.'], ['Trip', 'Tests']], [['Trip', 'Tests'], [], [], [], [], []], [['Long', 'Time', 'Elements'], [], ['Pole', '#1'], ['Pole', '#2'], ['Pole', '#3']], [['Long', 'Time', 'Delay', 'in', 'Seconds', 'at', '300', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['11.5'], ['12.5'], ['12.4']], [['Equal', 'to', '1800', 'Amps'], ['As', 'Left:'], ['11.5'], ['12.5'], ['12.4']], [['Manufacturers', 'Curve', '9', 'to', '15', 'Seconds'], [], [], [], [], []], [['Short', 'Time', 'Elements'], [], [], [], []], [['Short', 'Time', 'Delay', 'in', 'Seconds', 'at', '150', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['0.13'], ['0.13'], ['0.13']], [['Equal', 'to', '3780', 'Amps'], ['As', 'Left:'], ['0.13'], ['0.13'], ['0.13']], [['Manufacturers', 'Curve', '0.08', 'to', '0.18', 'Seconds'], [], [], [], [], []], [['Ground', 'Fault', 'Elements'], [], [], [], []], [['Ground', 'Fault', 'Delay', 'in', 'Seconds', 'at', '150', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['0.89'], ['0.89'], ['0.89']], [['Equal', 'to', '540', 'Amps'], ['As', 'Left:'], ['0.89'], ['0.89'], ['0.89']], [['Manufacturers', 'Curve', '0.70', 'to', '1.25', 'Seconds'], [], [], [], [], []], [['Instantaneous', 'Elements'], [], [], [], []], [['Instantaneous', 'Pick', 'Up', 'in', 'Amperes'], [], ['As', 'Found:'], ['4521'], ['4560'], ['4410']], [['Manufacturers', 'Curve', '3600', 'to', '4800', 'Amperes'], ['As', 'Left:'], ['4521'], ['4560'], ['4410']]]",BIGRID_STACKED
f4f12c56-844b-4627-a6a2-890acf0b4c21,"[[['Tested', 'By:', 'Gregg', 'Brzezinski', '&', 'William', 'Kiefert'], ['Comments:', 'The', 'circuit', 'breaker', 'is', 'acceptable', 'for', 'operation.'], ['Trip', 'Tests']], [['Trip', 'Tests'], [], [], [], [], []], [['Long', 'Time', 'Elements'], [], ['Pole', '#1'], ['Pole', '#2'], ['Pole', '#3']], [['Long', 'Time', 'Delay', 'in', 'Seconds', 'at', '300', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['46.1'], ['48.0'], ['49.1']], [['Equal', 'to', '1080', 'Amps'], ['As', 'Left:'], ['46.1'], ['48.0'], ['49.1']], [['Manufacturers', 'Curve', '39', 'to', '59', 'Seconds'], [], [], [], [], []], [['Short', 'Time', 'Elements'], [], [], [], []], [['Short', 'Time', 'Delay', 'in', 'Seconds', 'at', '150', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['0.13'], ['0.13'], ['0.13']], [['Equal', 'to', '3780', 'Amps'], ['As', 'Left:'], ['0.13'], ['0.13'], ['0.13']], [['Manufacturers', 'Curve', '0.10', 'to', '0.18', 'Seconds'], [], [], [], [], []], [['Ground', 'Fault', 'Elements'], [], [], [], []], [['Ground', 'Fault', 'Delay', 'in', 'Seconds', 'at', '150', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['0.90'], ['0.90'], ['0.90']], [['Equal', 'to', '540', 'Amps'], ['As', 'Left:'], ['0.90'], ['0.90'], ['0.90']], [['Manufacturers', 'Curve', '0.70', 'to', '1.25', 'Seconds'], [], [], [], [], []], [['Instantaneous', 'Elements'], [], [], [], []], [['Instantaneous', 'Pick', 'Up', 'in', 'Amperes'], [], ['As', 'Found:'], ['4160'], ['4610'], ['4750']], [['Manufacturers', 'Curve', '3600', 'to', '4800', 'Amperes'], ['As', 'Left:'], ['4160'], ['4610'], ['4750']]]",BIGRID_STACKED
357d8184-506a-43b4-9a08-6f91314d5d04,"[[['Tested', 'By:', 'Gregg', 'Brzezinski', '&', 'Willie', 'Kiefert'], ['Comments:', 'The', 'circuit', 'breaker', 'is', 'acceptable', 'for', 'operation.'], ['Trip', 'Tests']], [['Trip', 'Tests'], [], [], [], [], []], [['Long', 'Time', 'Elements'], [], ['Pole', '#1'], ['Pole', '#2'], ['Pole', '#3']], [['Long', 'Time', 'Delay', 'in', 'Seconds', 'at', '300', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['11.4'], ['11.4'], ['11.4']], [['Equal', 'to', '900', 'Amps'], ['As', 'Left:'], ['11.4'], ['11.4'], ['11.4']], [['Manufacturers', 'Curve', '9.5', 'to', '15', 'Seconds'], [], [], [], [], []], [['Short', 'Time', 'Elements'], [], [], [], []], [['Short', 'Time', 'Delay', 'in', 'Seconds', 'at', '110', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['0.38'], ['0.38'], ['0.38']], [['Equal', 'to', '2250', 'Amps'], ['As', 'Left:'], ['0.38'], ['0.38'], ['0.38']], [['Manufacturers', 'Curve', '0.25', 'to', '0.40', 'Seconds'], [], [], [], [], []], [['Ground', 'Fault', 'Elements'], [], [], [], []], [['Ground', 'Fault', 'Delay', 'in', 'Seconds', 'at', '150', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['0.83'], ['0.83'], ['0.83']], [['Equal', 'to', '540', 'Amps'], ['As', 'Left:'], ['0.83'], ['0.83'], ['0.83']], [['Manufacturers', 'Curve', '0.7', 'to', '1.25', 'Seconds'], [], [], [], [], []], [['Instantaneous', 'Elements'], [], [], [], []], [['Instantaneous', 'Pick', 'Up', 'in', 'Amperes'], [], ['As', 'Found:'], ['4500'], ['4400'], ['4516']], [['Manufacturers', 'Curve', '4320', 'to', '5280', 'Amperes'], ['As', 'Left:'], ['4500'], ['4400'], ['4516']]]",BIGRID_STACKED
802b10ce-5e3d-44ca-970f-5da9a5d55f99,"[[['Tested', 'By:', 'Gregg', 'Brzezinski', '&', 'Willie', 'Kiefert'], ['Comments:', 'The', 'circuit', 'breaker', 'is', 'acceptable', 'for', 'operation.'], ['Trip', 'Tests']], [['Trip', 'Tests'], [], [], [], [], []], [['Long', 'Time', 'Elements'], [], ['Pole', '#1'], ['Pole', '#2'], ['Pole', '#3']], [['Long', 'Time', 'Delay', 'in', 'Seconds', 'at', '300', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['22.8'], ['22.8'], ['22.8']], [['Equal', 'to', '1530', 'Amps'], ['As', 'Left:'], ['22.8'], ['22.8'], ['22.8']], [['Manufacturers', 'Curve', '18', 'to', '29', 'Seconds'], [], [], [], [], []], [['Short', 'Time', 'Elements'], [], [], [], []], [['Short', 'Time', 'Delay', 'in', 'Seconds', 'at', '110', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['0.14'], ['0.14'], ['0.14']], [['Equal', 'to', '4590', 'Amps'], ['As', 'Left:'], ['0.14'], ['0.14'], ['0.14']], [['Manufacturers', 'Curve', '0.1', 'to', '0.2', 'Seconds'], [], [], [], [], []], [['Ground', 'Fault', 'Elements'], [], [], [], []], [['Ground', 'Fault', 'Delay', 'in', 'Seconds', 'at', '150', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['0.71'], ['0.71'], ['0.71']], [['Equal', 'to', '315', 'Amps'], ['As', 'Left:'], ['0.71'], ['0.71'], ['0.71']], [['Manufacturers', 'Curve', '0.7', 'to', '1.25', 'Seconds'], [], [], [], [], []], [['Instantaneous', 'Elements'], [], [], [], []], [['Instantaneous', 'Pick', 'Up', 'in', 'Amperes'], [], ['As', 'Found:'], ['4949'], ['4960'], ['4810']], [['Manufacturers', 'Curve', '4320', 'to', '5280', 'Amperes'], ['As', 'Left:'], ['4949'], ['4960'], ['4810']]]",BIGRID_STACKED
efc804aa-44cb-468c-ace9-28e5b7105555,"[[['Tested', 'By:', 'Gregg', 'Brzezinski', '&', 'Willie', 'Kiefert'], ['Comments:', 'The', 'circuit', 'breaker', 'is', 'acceptable', 'for', 'operation.'], ['Trip', 'Tests']], [['Trip', 'Tests'], [], [], [], [], []], [['Long', 'Time', 'Elements'], [], ['Pole', '#1'], ['Pole', '#2'], ['Pole', '#3']], [['Long', 'Time', 'Delay', 'in', 'Seconds', 'at', '300', '%', 'Pick', 'Up'], ['As', 'Found:'], ['22.4'], ['22.4'], ['22.4']], [['Equal', 'to', '7200', 'Amps'], ['As', 'Left:'], ['22.4'], ['22.4'], ['22.4']], [['Manufacturers', 'Curve', '20', 'to', '30', 'Seconds'], [], [], [], [], []], [['Short', 'Time', 'Elements'], [], [], [], []], [['Short', 'Time', 'Delay', 'in', 'Seconds', 'at', '110', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['0.38'], ['0.38'], ['0.38']], [['Equal', 'to', '10560', 'Amps'], ['As', 'Left:'], ['0.38'], ['0.38'], ['0.38']], [['Manufacturers', 'Curve', '0.35', 'to', '40', 'Seconds'], [], [], [], [], []], [['Ground', 'Fault', 'Elements'], [], [], [], []], [['Ground', 'Fault', 'Delay', 'in', 'Seconds', 'at', '%', 'Pick', 'Up'], [], ['As', 'Found:'], [], [], []], [['Equal', 'to', 'Amps'], ['As', 'Left:'], [], [], []], [['Manufacturers', 'Curve', 'to', 'Seconds'], [], [], [], [], []], [['Instantaneous', 'Elements'], [], [], [], []], [['Instantaneous', 'Pick', 'Up', 'in', 'Amperes'], ['As', 'Found:'], [], [], []], [['Manufacturers', 'Curve', 'to', 'Amperes'], ['As', 'Left:'], [], [], []]]",BIGRID_STACKED
36d6b008-43a0-416d-afde-c8534b7169a5,"[[['Tested', 'By:', 'Mike', 'Ney,', 'Chris', 'Wenzel', '&', 'Jake', 'Stabb'], ['Comments:', 'The', 'circuit', 'breaker', 'is', 'acceptable', 'for', 'operation.'], ['Trip', 'Tests']], [['Trip', 'Tests'], [], [], [], [], []], [['Long', 'Time', 'Elements'], [], ['Pole', '#1'], ['Pole', '#2'], ['Pole', '#3']], [['Long', 'Time', 'Delay', 'in', 'Seconds', 'at', '300', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['22.7'], ['22.7'], ['22.7']], [['Equal', 'to', '2400', 'Amps'], ['As', 'Left:'], ['22.7'], ['22.7'], ['22.7']], [['Manufacturers', 'Curve', '18.7', 'to', '28', 'Seconds'], [], [], [], [], []], [['Short', 'Time', 'Elements'], [], [], [], []], [['Short', 'Time', 'Delay', 'in', 'Seconds', 'at', '150', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['0.38'], ['0.38'], ['0.38']], [['Equal', 'to', '3600', 'Amps'], ['As', 'Left:'], ['0.38'], ['0.38'], ['0.38']], [['Manufacturers', 'Curve', '0.14', 'to', '0.28', 'Seconds'], [], [], [], [], []], [['Ground', 'Fault', 'Elements'], [], [], [], []], [['Ground', 'Fault', 'Delay', 'in', 'Seconds', 'at', '150', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['0.23'], ['0.23'], ['0.23']], [['Equal', 'to', '420', 'Amps'], ['As', 'Left:'], ['0.23'], ['0.23'], ['0.23']], [['Manufacturers', 'Curve', '0.12', 'to', '0.24', 'Seconds'], [], [], [], [], []], [['Instantaneous', 'Elements'], [], [], [], []], [['Instantaneous', 'Pick', 'Up', 'in', 'Amperes'], [], ['As', 'Found:'], ['3376'], ['3376'], ['3376']], [['Manufacturers', 'Curve', '2880', 'to', '3520', 'Amperes'], ['As', 'Left:'], ['3376'], ['3376'], ['3376']]]",BIGRID_STACKED
6f056524-1def-404e-b1df-a9b36494811f,"[[['Tested', 'By:', 'Mike', 'Ney,', 'Chris', 'Wenzel', '&', 'Jake', 'Stabb'], ['Comments:', 'The', 'circuit', 'breaker', 'is', 'acceptable', 'for', 'operation.'], ['Trip', 'Tests']], [['Trip', 'Tests'], [], [], [], [], []], [['Long', 'Time', 'Elements'], [], ['Pole', '#1'], ['Pole', '#2'], ['Pole', '#3']], [['Long', 'Time', 'Delay', 'in', 'Seconds', 'at', '300', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['22.7'], ['22.7'], ['22.7']], [['Equal', 'to', '3600', 'Amps'], ['As', 'Left:'], ['22.7'], ['22.7'], ['22.7']], [['Manufacturers', 'Curve', '18.7', 'to', '28', 'Seconds'], [], [], [], [], []], [['Short', 'Time', 'Elements'], [], [], [], []], [['Short', 'Time', 'Delay', 'in', 'Seconds', 'at', '150', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['0.25'], ['0.25'], ['0.25']], [['Equal', 'to', '7200', 'Amps'], ['As', 'Left:'], ['0.25'], ['0.25'], ['0.25']], [['Manufacturers', 'Curve', '0.14', 'to', '0.28', 'Seconds'], [], [], [], [], []], [['Ground', 'Fault', 'Elements'], [], [], [], []], [['Ground', 'Fault', 'Delay', 'in', 'Seconds', 'at', '150', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['0.23'], ['0.23'], ['0.23']], [['Equal', 'to', '630', 'Amps'], ['As', 'Left:'], ['0.23'], ['0.23'], ['0.23']], [['Manufacturers', 'Curve', '0.12', 'to', '0.24', 'Seconds'], [], [], [], [], []], [['Instantaneous', 'Elements'], [], [], [], []], [['Instantaneous', 'Pick', 'Up', 'in', 'Amperes'], [], ['As', 'Found:'], ['5012'], ['5012'], ['5012']], [['Manufacturers', 'Curve', '4320', 'to', '5280', 'Amperes'], ['As', 'Left:'], ['5012'], ['5012'], ['5012']]]",BIGRID_STACKED
8cff3fe4-5280-48b7-8c3f-bba90b907955,"[[['Tested', 'By:', 'Mike', 'Ney,', 'Chris', 'Wenzel', '&', 'Jake', 'Stabb'], ['Comments:', 'The', 'circuit', 'breaker', 'is', 'acceptable', 'for', 'operation.'], ['Trip', 'Tests']], [['Trip', 'Tests'], [], [], [], [], []], [['Long', 'Time', 'Elements'], [], ['Pole', '#1'], ['Pole', '#2'], ['Pole', '#3']], [['Long', 'Time', 'Delay', 'in', 'Seconds', 'at', '300', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['22.7'], ['22.7'], ['22.7']], [['Equal', 'to', '3600', 'Amps'], ['As', 'Left:'], ['22.7'], ['22.7'], ['22.7']], [['Manufacturers', 'Curve', '18.7', 'to', '28', 'Seconds'], [], [], [], [], []], [['Short', 'Time', 'Elements'], [], [], [], []], [['Short', 'Time', 'Delay', 'in', 'Seconds', 'at', '150', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['0.25'], ['0.25'], ['0.25']], [['Equal', 'to', '7200', 'Amps'], ['As', 'Left:'], ['0.25'], ['0.25'], ['0.25']], [['Manufacturers', 'Curve', '0.14', 'to', '0.28', 'Seconds'], [], [], [], [], []], [['Ground', 'Fault', 'Elements'], [], [], [], []], [['Ground', 'Fault', 'Delay', 'in', 'Seconds', 'at', '150', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['0.20'], ['0.20'], ['0.20']], [['Equal', 'to', '630', 'Amps'], ['As', 'Left:'], ['0.20'], ['0.20'], ['0.20']], [['Manufacturers', 'Curve', '0.12', 'to', '0.24', 'Seconds'], [], [], [], [], []], [['Instantaneous', 'Elements'], [], [], [], []], [['Instantaneous', 'Pick', 'Up', 'in', 'Amperes'], [], ['As', 'Found:'], ['5023'], ['5023'], ['5023']], [['Manufacturers', 'Curve', '4320', 'to', '5280', 'Amperes'], ['As', 'Left:'], ['5023'], ['5023'], ['5023']]]",BIGRID_STACKED
9dd65510-d33d-46a5-8c54-d9b915821818,"[[['Tested', 'By:', 'Mike', 'Ney,', 'Chris', 'Wenzel', '&', 'Jake', 'Stabb'], ['Comments:', 'The', 'circuit', 'breaker', 'is', 'acceptable', 'for', 'operation.'], ['Trip', 'Tests']], [['Trip', 'Tests'], [], [], [], [], []], [['Long', 'Time', 'Elements'], [], ['Pole', '#1'], ['Pole', '#2'], ['Pole', '#3']], [['Long', 'Time', 'Delay', 'in', 'Seconds', 'at', '300', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['21.0'], ['21.0'], ['21.0']], [['Equal', 'to', '1200', 'Amps'], ['As', 'Left:'], ['21.0'], ['21.0'], ['21.0']], [['Manufacturers', 'Curve', '18.7', 'to', '28', 'Seconds'], [], [], [], [], []], [['Short', 'Time', 'Elements'], [], [], [], []], [['Short', 'Time', 'Delay', 'in', 'Seconds', 'at', '150', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['0.25'], ['0.25'], ['0.25']], [['Equal', 'to', '2400', 'Amps'], ['As', 'Left:'], ['0.25'], ['0.25'], ['0.25']], [['Manufacturers', 'Curve', '0.14', 'to', '0.28', 'Seconds'], [], [], [], [], []], [['Ground', 'Fault', 'Elements'], [], [], [], []], [['Ground', 'Fault', 'Delay', 'in', 'Seconds', 'at', '150', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['0.27'], ['0.27'], ['0.27']], [['Equal', 'to', '210', 'Amps'], ['As', 'Left:'], ['0.27'], ['0.27'], ['0.27']], [['Manufacturers', 'Curve', '0.12', 'to', '0.24', 'Seconds'], [], [], [], [], []], [['Instantaneous', 'Elements'], [], [], [], []], [['Instantaneous', 'Pick', 'Up', 'in', 'Amperes'], [], ['As', 'Found:'], ['2482'], ['2482'], ['2482']], [['Manufacturers', 'Curve', '2160', 'to', '2640', 'Amperes'], ['As', 'Left:'], ['2482'], ['2482'], ['2482']]]",BIGRID_STACKED
c26e8191-7d2a-458d-a252-48fecc658abc,"[[['Tested', 'By:', 'Mike', 'Ney,', 'Chris', 'Wenzel', '&', 'Jake', 'Stabb'], ['Comments:', 'The', 'circuit', 'breaker', 'is', 'acceptable', 'for', 'operation.'], ['Trip', 'Tests']], [['Trip', 'Tests'], [], [], [], [], []], [['Long', 'Time', 'Elements'], [], ['Pole', '#1'], ['Pole', '#2'], ['Pole', '#3']], [['Long', 'Time', 'Delay', 'in', 'Seconds', 'at', '300', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['22.7'], ['22.7'], ['22.7']], [['Equal', 'to', '3600', 'Amps'], ['As', 'Left:'], ['22.7'], ['22.7'], ['22.7']], [['Manufacturers', 'Curve', '18.7', 'to', '28', 'Seconds'], [], [], [], [], []], [['Short', 'Time', 'Elements'], [], [], [], []], [['Short', 'Time', 'Delay', 'in', 'Seconds', 'at', '150', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['0.25'], ['0.25'], ['0.25']], [['Equal', 'to', '7200', 'Amps'], ['As', 'Left:'], ['0.25'], ['0.25'], ['0.25']], [['Manufacturers', 'Curve', '0.14', 'to', '0.28', 'Seconds'], [], [], [], [], []], [['Ground', 'Fault', 'Elements'], [], [], [], []], [['Ground', 'Fault', 'Delay', 'in', 'Seconds', 'at', '1500', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['0.24'], ['0.24'], ['0.24']], [['Equal', 'to', '630', 'Amps'], ['As', 'Left:'], ['0.24'], ['0.24'], ['0.24']], [['Manufacturers', 'Curve', '0.12', 'to', '0.24', 'Seconds'], [], [], [], [], []], [['Instantaneous', 'Elements'], [], [], [], []], [['Instantaneous', 'Pick', 'Up', 'in', 'Amperes'], [], ['As', 'Found:'], ['4965'], ['4965'], ['4965']], [['Manufacturers', 'Curve', '4320', 'to', '5280', 'Amperes'], ['As', 'Left:'], ['4965'], ['4965'], ['4965']]]",BIGRID_STACKED
eab26054-e634-425e-9e4e-d9c1ac0f4ff6,"[[['Tested', 'By:', 'Mike', 'Ney,', 'Chris', 'Wenzel', '&', 'Jake', 'Stabb'], ['Comments:', 'The', 'circuit', 'breaker', 'is', 'acceptable', 'for', 'operation.'], ['Trip', 'Tests']], [['Trip', 'Tests'], [], [], [], [], []], [['Long', 'Time', 'Elements'], [], ['Pole', '#1'], ['Pole', '#2'], ['Pole', '#3']], [['Long', 'Time', 'Delay', 'in', 'Seconds', 'at', '300', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['22.4'], ['22.4'], ['22.4']], [['Equal', 'to', '3600', 'Amps'], ['As', 'Left:'], ['22.4'], ['22.4'], ['22.4']], [['Manufacturers', 'Curve', '18.7', 'to', '28', 'Seconds'], [], [], [], [], []], [['Short', 'Time', 'Elements'], [], [], [], []], [['Short', 'Time', 'Delay', 'in', 'Seconds', 'at', '150', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['0.25'], ['0.25'], ['0.25']], [['Equal', 'to', '7200', 'Amps'], ['As', 'Left:'], ['0.25'], ['0.25'], ['0.25']], [['Manufacturers', 'Curve', '0.14', 'to', '0.28', 'Seconds'], [], [], [], [], []], [['Ground', 'Fault', 'Elements'], [], [], [], []], [['Ground', 'Fault', 'Delay', 'in', 'Seconds', 'at', '150', '%', 'Pick', 'Up'], [], ['As', 'Found:'], ['0.23'], ['0.23'], ['0.23']], [['Equal', 'to', '630', 'Amps'], ['As', 'Left:'], ['0.23'], ['0.23'], ['0.23']], [['Manufacturers', 'Curve', '0.12', 'to', '0.24', 'Seconds'], [], [], [], [], []], [['Instantaneous', 'Elements'], [], [], [], []], [['Instantaneous', 'Pick', 'Up', 'in', 'Amperes'], [], ['As', 'Found:'], ['5072'], ['5072'], ['5072']], [['Manufacturers', 'Curve', '4320', 'to', '5280', 'Amperes'], ['As', 'Left:'], ['5072'], ['5072'], ['5072']]]",BIGRID_STACKED
